vendor,name,version,svd,sha256sum
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG390F1024,d41a961fb0fe62269876833a1be270f6837f99cd5dc0a4b6d0879c1d249c29b1
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG232F1024,98e289b3d1ee8fb625ef6eb36decf05a8a5b295ea8fab345142647f1b0d3f542
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG942F1024,dc116fdd69545afc5e13e1bc0b9dd652c8e476d1b22d37b74036251f1bea5b8b
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG395F512,6cb9dafd18b0ad19bf7e98e95424978633c59f00b1fb8b80ab0f52513a97db62
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG980F512,501943ac388faf51c921139ff299116b399fb6c0e8cf65387ef6fe676a48cc80
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG840F512,9382a4ff9b396c6b0d7a24a9e8146ee96b1adcee99d58d50096ac24e7d91a9a7
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG842F1024,6ac17698729fc1bcc49935ff6db45cf4a7d3607fcddc48d2122476576f205eba
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG280F512,0f9e8bd30c8b433e199144cb203cfd06a61eadac4c09965177c7654acaf0e5b5
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG380F1024,feb8f0fcdb45bb0504666b609ad7d4ed1c7fd4ae53c946a64604eb648d67bf6e
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG980F1024,9d240a9ebca3d1d73c906e8c1d8fea040f42c8864362f79fab7d6f70a7aa0ebd
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG900F1024,c1a6535ef32724be070944b393803acd6183b808df5d3195f7b3db0d067c0dad
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG395F1024,aa0dd0f60046e75acc54df2788315aa889103e0d2503d26344a285ceec30f59a
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG890F512,bce9efff03c3f6ad0d1e5d6963b9908695006043d91a07453f73a8d8d3660645
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG990F1024,05f35847479d2d0de0647d82d945f698d54fb6c25dae07d5741ff6d46c4b99ce
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG230F512,f8ef21ee1f44521c2ccf9d7ccd5d17faa45dbabaeff0925fcb5a720f64cac5d3
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG840F1024,5212ad3579c46622c7d4e8ff1a72f909f022f2786c7e69f28af12727700696bb
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG895F1024,1d2edcd544b1c3c8d2f1a6eb6cf85dcfea85742c410d4560db220006aeef6807
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG390F512,47563fb3ce3be7bd73241d67394346c3afa44e0041b2ed8c5dc5ba01c9907856
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG895F512,006df22b0e71e3b8d4a37dff419afe0ff85a1ce8982c51d41a0f003cbed994e7
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG295F1024,cae64bdcceca04d5846df41cbf2b83f1461a4b77df5126a9b044f26665a3f199
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG880F512,10f9559f46c9365e2b71af17116d34decdf9037e66fd57d97b48abd8ce5d6ab6
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG995F512,217e0d7b6fd162aedd419e722a4a75887252585ec42518cf0341ef16bc198768
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG990F512,438c4170ec78059cdc6dc724a30cd859d75c9b0378b3dd1432f7c5a2b41380f8
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG380F512,a6c483f7010c80be1bb14c35231ebdcb7016b95ffd3c59ea73ab63c2aab165b8
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG290F512,20d5f8c3e0a990e242ebf3cbf828b59c46e876b9c9b32b9f80d2c4f3f8bd2af7
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG232F512,fb6e5a7eb70d6826ea537d5c2850251112553af379846f97f94a7d5ee38ee4bd
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG330F512,349402dbe53f971b65d4ba2fe6c4a664d6a4ba24a6ae82fa61e89cdff305462c
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG332F512,561f1259521804a3dfb585930f1622fdbbb5275b5773ad6fa67cff2fb3d78c12
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG995F1024,988c94d409a0009313baf647a3608e3063ca6c4a58cbd46c2b996dbb11034d56
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG290F1024,772530b19987798323f20ebf997c364bf4f38140c4a567ce273f9f586064a41e
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG942F512,f77a1c89bcedb8219e28a049cb10a1fe7adaf1d5d1d3e6966a24a5ae6c2284cb
SiliconLabs,GeckoPlatform_EFM32GG_DFP,4.2.0,EFM32GG880F1024,654b7fb635a8f75e6346aae5cf8f337ca734a1e3ae7c476df6cc9996d47437e8
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG108F32,696c1ec3b13630e92ebbb3bc44d3f06a28350b1932c4322d0cc5f36059e9d1d2
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG350F32,8df0c5a9b9b1cb6eba3ae1a874603b48d03cae4d03de426cd165cadbd116c1e9
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG222F64,c5b7fb5c4ab1b76d7d3b411aca89ed88ca36e2bffa91d26a8396b7900551556e
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG110F32,b640d78ab3342b58a3bcab6293d6291c85dadf0217e1ce7ab4bb0d2f601a7226
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG110F64,8bdb15b1fae5b3011865c76e716ecadc00c7c13b0dabc59f950c703d080337fe
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG210F32,e28313da8d31527c47f7332c1d4c5da398cc80c56f795e7a78144fa7a46e50ff
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG309F64,a6ecf80bff31bcaed81a173649826ee8e8ffbe3ce6ae520c3c8bc767e75c487e
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG322F64,da872a5b0fba87dd0eba48c158bc46b06e3229d52fb6f4ecd9f8483476b4c1cb
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG350F64,16397dd67025016524f5c9286edbee430452475cb7eeb7ea6c8e4568006fe368
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG308F64,a103450190c55dc1777d4d05474500eaef29b76a12ca77a9a165d1355e19c205
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG308F32,9dcd0b84177202044defd0675c6108753eda20b9026edf647eb6d580a42128a6
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG321F64,f8a0ce8b6dac74fae8f0eda56d93b9bbddf2f21d7759c6e47ca3d61aace43a39
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG321F32,18e316c9bdcf73dab94b1144b3bee8f4c43feb88b0d73c93c4d249025ab775ba
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG222F32,981d944cb199053d6f1675e936c8740ac452f7d91f3897458a3e57de5e1d8112
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG210F64,b363036fc1ccbca7a4705dd464b1850f4f0c6acfacee21d0561ff86d15b401bd
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG310F32,e40b9185dfccdfca75649aab7a7e9c28d9a7bf114ecdcef887794037d17416be
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG309F32,663a1b8418bdb699729c97a211642cbf5924e74fd02ceb10ca5a9d8256d34b9c
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG322F32,384fc4102d460336b530e8bbca37af5a238679510c8214177b66f9c065b310c8
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG310F64,a6d13b8e6ad603741f62bf3f6d0816c861855fdd0b272358c60936970cc9eeec
SiliconLabs,GeckoPlatform_EFM32HG_DFP,4.2.0,EFM32HG108F64,fbcc5e1ed2c7933d29b17682e250ef04eb9f3dec39884c534a35e93da5d17dd3
SiliconLabs,GeckoPlatform_EFM32JG12B_DFP,4.2.0,EFM32JG12B500F1024GM48,2bd7340f820c3e844118834bdb28174479f8fe32b5d23753570e1c60060c9213
SiliconLabs,GeckoPlatform_EFM32JG12B_DFP,4.2.0,EFM32JG12B500F1024IL125,77c8533bf0645a2147df34f175fd3ff7c43c7a9254f1b05d9066efd8661b891c
SiliconLabs,GeckoPlatform_EFM32JG12B_DFP,4.2.0,EFM32JG12B500F1024GL125,e86b854016738cef6682623157fd2ce3ea525186d2676eea1478effafb7f099d
SiliconLabs,GeckoPlatform_EFM32JG12B_DFP,4.2.0,EFM32JG12B500F1024IM48,cf2eea5980a15c093d456f33a96e8f98a1ce90284d1ea00a54f3e2072f0d9328
SiliconLabs,GeckoPlatform_EFM32JG1B_DFP,4.2.0,EFM32JG1B200F256IM48,00c41f9714da3100085524f01750c76cb5a155c9101336f33085430a2804dbc5
SiliconLabs,GeckoPlatform_EFM32JG1B_DFP,4.2.0,EFM32JG1B200F128GM32,19e6547416861c21a39b434ae252fb9f3ff31cebac8f59124918dca3b8cc6d42
SiliconLabs,GeckoPlatform_EFM32JG1B_DFP,4.2.0,EFM32JG1B100F256IM32,3cd178cbeb84b10bb518637d0f933699dd4950912b64e030dc8d797df2f9c69a
SiliconLabs,GeckoPlatform_EFM32JG1B_DFP,4.2.0,EFM32JG1B200F128GM48,dfbf8fe102e3e9a21baec57b0b8586956b60b66041c0182c96b58569ee244075
SiliconLabs,GeckoPlatform_EFM32JG1B_DFP,4.2.0,EFM32JG1B100F128GM32,b6f54b9d7a97cd1d5bdab3ddd228d3b6577449f8d4443c5953117b24f0e4bd6c
SiliconLabs,GeckoPlatform_EFM32JG1B_DFP,4.2.0,EFM32JG1B200F256GM32,6c36cf6ca2444bcfbc6779ea66844740a959e7302db6429cce68b927019a86fd
SiliconLabs,GeckoPlatform_EFM32JG1B_DFP,4.2.0,EFM32JG1B200F256GM48,f59a8d9ceb93d1c1de2613856fb1db38a7eb54217079bac692964b0a401b5714
SiliconLabs,GeckoPlatform_EFM32JG1B_DFP,4.2.0,EFM32JG1B200F256IM32,b839ccb604f20c866c631a4e462edf1700edee690b725dd7e10f789694d336c4
SiliconLabs,GeckoPlatform_EFM32JG1B_DFP,4.2.0,EFM32JG1B100F256GM32,97e78acc95a933604dedb574ba1c0e80b1e60af43857e4a166c71236482ffb15
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG995F128,c2864ca7e927c21737d8e2a29ee7242e0073593b91b85c76b5f2ed0a2abded05
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG280F128,0976884719035edad5ace07f8b7e35909683dd2e2701abc403f9f93477c0d337
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG390F128,aef75f284fae8abc753091c62d38896c3f1b7cf394a2354dd68fea623723b665
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG395F128,ddc9ef6df214a601f856af31e07885b3e402f3d18811e3e43d9064f5b4f19a8b
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG880F128,22bc426139982e0f555f8ac2d4a1299c1f317d7e31d1f56de9a0e6f3daf971d0
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG942F64,fdec4751b2e8b804264aab91c76e292904a19fb9a56d966844067dd5ad122eb5
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG232F256,a1e506895eb75a8038f5363a9fd51881e2e8c9826bab8a63f1bfbfbba6fe0175
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG230F256,a42f9ef14f5ec0fa7b0338cd017204339b049f799052728394439fb39cf9353b
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG980F64,5bcf78064f0e7d95b95b807fb3dd5d6405c86898a974f135176348aa24a3f1fd
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG330F128,598a2807917949fb747622bfdec1de1e5affef97ce8e6728ecc2ab6a6474e38e
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG980F256,3777b62d81ed40ea2f4c67b069334931a8b1f51dde5a103d89069bf8ef3512a9
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG360F64,dc25f42c23111acde614a3a7f6fd8b35de4134aac02d30833e4f5908ecff8ca8
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG295F256,8c17f3ad5b64431ea1f2158a025c3ae7ef428ca3569f20a948c1cb358d1c3580
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG995F64,58329e94c09499e263b6dadb0ef58e1df606ac37798b26733c1b3b5e3e383c2b
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG942F256,f3187d96ebded14223e54ee2becdac8a7fa913cf6dc535a29048f7e2b900fe12
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG842F128,be20ed3251528757ea6447d774aa06ae8a5a7a604751a3f8d5289304df40aa80
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG880F64,b45d0182f55ec2bd09850520cddfdd85915acb314b59e1ab047c81541248ac69
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG395F256,4443c95b372e6f4b152dffee78eb92c3d6fcb611aa014d59fed20e8a4a82fb22
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG880F256,6a2018df89a932920de279599f947b6bdea6db061d1e4230fb531ed227be6505
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG890F128,66781bfbdc32b6432dd0dc04418914f25e1d38bfcbd69cf344908e538d4e5a53
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG290F256,cf3ce276ec48ec22e9969109756d9416223af098b638188eb2167e7d718a3c3d
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG230F64,7ba1e4f430a1ed710fadcaafb64989a543499e3b66a05c281d5632e5b0419da3
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG390F256,8930578434d8945330ebd4688d8d6207d2bb2b2cb0097035c4eb0dc181dc495c
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG232F128,4fd06f0ad2875769b223a39e242a183d3fe1c5b04d76cb6155d39e2ffa109702
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG940F128,8da2d6fdb94eb6a2e91818b77d0afabe2463b7c53d07da85fa5ab7435d061c66
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG380F64,dd20049ca7af931f41687888f4fc5b9ebc04cc6367ac12ce8b74cb214a03cd8d
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG395F64,0a61ed315a348ef66480a4ca7d84eaaa46b326dc5c1745e71166d928fa534314
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG842F256,1a30f55a2a90288974df3cd355d0236f51198215c25553d27334a0d3e73aa49a
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG940F256,aa793bace214be1232e931853a1bb7c81ddebc0a0d5d3f803b427cc932eca5a2
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG380F128,583f4ce4c93444f3128dbe1245545cb44497a0487304b9bbaa654fd763f5723d
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG390F64,23be629fe58603a07d8b195446956a4f732baa2a44c8f2a413e25276f216e92c
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG895F64,a5c85d865ff868e8dbb87c3c7ef0a92ff03177f01f5c0a1de89dadd1d4df8833
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG840F256,ce018ca1cd23b105629b2c59bf7b6cc452fcf63eab6a9ae46486940f18d0b8d4
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG280F256,89e6927944fd414a20c0ca662e321e5df5602e899f21fc984d4049ff559ef910
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG295F64,6a24db4bccde4b650a6cf6cf8b77d82f60d9c23d7bc5d5739aadcd4f5c1b9e1d
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG380F256,e172a10096f61976d490dd48d3e8d5a2fd4e983bdebaf9613ea06b9440e44ca6
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG990F256,3009d62f4b6d8e9756be6a61e03a4aa67ad39348ad3da4721fa27688711904ca
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG890F256,2f5b21591c69a0ff8882c1344f319962b8345e607e5d5efeda5aee2a482bc461
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG842F64,654bf185205f8c7334c04cd46ffd0ed04f9964d79f4813edefa0bdd4fa9d03e4
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG942F128,731a48930a9bfea23c8265a730027b4c69e02351dad9f5a4d7e9392bb7fafbcf
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG840F64,7fd84c4548a88c9b11464e95c491fb231f8eddbf69d1b5fe3f015b8fb1e760b1
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG980F128,45ef8d9a4fd47159d17fb57f9a5d308aa369ed47138fc1fbd1ea130053ece6fc
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG990F128,083324ec907fdb3b7266cf7ec4e5a714883e014693425847496e5a1ccd06f662
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG990F64,3aec75f2e0b08948e547481ab608a3ff5bbb0b538408c8ec9e85adda3313b2c6
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG232F64,3f33aff967a629a24cc78b3bf307ecea035720b2c8ba799fdf270632e59b9a35
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG290F128,c2ccd7f0650267aff6b9f1fbaca9a443cb5f319d0e62f8de787bd33ee43d7987
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG995F256,fb799b39b04b317845d343ddc565850b1473c7d0f7e3079d786bcb2004ee7742
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG360F256,457684ab55584ba1b3c0c25f0eff13a3cdba0eda52fc3f44c9edc37cdbffc26a
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG895F128,5d57f6f4a181308b6c64dd2ecb05e873f7115c1dd5517b18130d6f475e413a1d
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG332F128,2d9c41f0ab088918649596a3b6af1c808ab58b1e2997734f012b493e007e05c2
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG295F128,c101f720a941765f95cddd307bcff22af6a36ce61b50413d382eba7a6886ad4c
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG290F64,3140d7693a0e5eb166c053d3cda2aa02482170e7ef4591bd370402870d37a36a
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG840F128,75a52290d9d49f0312a4d25002156fab725a45ce68590ce1750f46b589f3c851
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG332F64,08ec21695c68fcf2df3e31e1e51ae14ddcfac3d632c701fdd53280f8c7946eb3
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG330F256,37471d3bcaf62ae4aa829fd10834e90484e686a7b3fbda59ec95819cab743e39
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG890F64,af8d44be27649c7d1b093eb47423e0a43c0cc10c7974629c1ac708a37fbffd0f
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG330F64,eb2e3d44858448d11533ff83ea0f9c2a998af75e5d857556cfbb06d7db79880a
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG900F256,6039e5b42949f2ec2a75f235b1174cdd17d9dfec13e95a5a7891345aa8ab776c
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG940F64,aad24205b58824a8a9e1029b0d87c6e182d82e544c6fcf6a3ba1fcd5595a4050
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG332F256,1465b02291e05f1470007d0fa0d332dcf242b48d17eb5d7a67027bf06d0481e5
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG230F128,1cd26d6413773fe3f5cd4f4dc450d7050c028ac52c9642876a39540d9f758e25
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG280F64,dcbaaf5e75d9230a55c1e8f1f19b76b1eea479c8b9cf8a27311bf9035f98df45
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG360F128,c856b736577f7eb32c82465776a55a8b6a5f53c4e08ee1979347a34e39401a45
SiliconLabs,GeckoPlatform_EFM32LG_DFP,4.2.0,EFM32LG895F256,4e1e3dee2a7f4dcc06074c63ea15c539dfaf8f4841b19283d42566c4a50d9d9f
SiliconLabs,GeckoPlatform_EFM32PG12B_DFP,4.2.0,EFM32PG12B500F1024IL125,ddc568bb0971c3615e2710a9e0e4eef20b2e01cd4f491ed46ba8b38fc8f44a95
SiliconLabs,GeckoPlatform_EFM32PG12B_DFP,4.2.0,EFM32PG12B500F1024GM48,66d854137e3482027b11390925175c723f798531e26b31118138ef80ab9522e0
SiliconLabs,GeckoPlatform_EFM32PG12B_DFP,4.2.0,EFM32PG12B500F1024IM48,3f546a5294646b9bf6eecb905bc977202802b7f9e38435991e3f1748e7bd7fef
SiliconLabs,GeckoPlatform_EFM32PG12B_DFP,4.2.0,EFM32PG12B500F1024GL125,1405e84c23cf534dbb03f977638f748a6a1e5268110e3eab59ac09acc670bf3b
SiliconLabs,GeckoPlatform_EFM32PG1B_DFP,4.2.0,EFM32PG1B200F128IM32,ac13a0d525de4aa05965e41d9ed605604ddbc1ac7518763877415468c57334b9
SiliconLabs,GeckoPlatform_EFM32PG1B_DFP,4.2.0,EFM32PG1B100F256IM32,a4a48094b0c6f44b57f1857b7d80b5e2cf2f3b1d7c602de9be1403a433da990d
SiliconLabs,GeckoPlatform_EFM32PG1B_DFP,4.2.0,EFM32PG1B200F256IM32,6440bd744823bad3ade6c605b3699ac6ba59a6495e175ce9cd33552e4eee524b
SiliconLabs,GeckoPlatform_EFM32PG1B_DFP,4.2.0,EFM32PG1B200F128GM32,8fe994414c2ca74115aec1d4768ecc53a35961b16a337af414617f060c609069
SiliconLabs,GeckoPlatform_EFM32PG1B_DFP,4.2.0,EFM32PG1B100F128IM32,7cde5dc60e702f9b1bb9f2c6314520ff49ae1a5453c007a5aff57acd40f703f9
SiliconLabs,GeckoPlatform_EFM32PG1B_DFP,4.2.0,EFM32PG1B200F128GM48,37210e37c70bf2288e9eed7c839f85a57fcd9c19e1a78e667867271c2ddb64ce
SiliconLabs,GeckoPlatform_EFM32PG1B_DFP,4.2.0,EFM32PG1B200F256GM48,c448fe105d0b4457d26d909e440f1222d2b54bb13ff8abd1dc126a71ded0e232
SiliconLabs,GeckoPlatform_EFM32PG1B_DFP,4.2.0,EFM32PG1B200F256GM32,d0fbdf3099efe8fbc03d51e1f4487429d3d9db05cea9f3dd24e159fc17a51af8
SiliconLabs,GeckoPlatform_EFM32PG1B_DFP,4.2.0,EFM32PG1B100F128GM32,7e1658db8ae31b7c7fa78b95f9787bbc00fc0c0ee1e8a30dc1b20014d66b438e
SiliconLabs,GeckoPlatform_EFM32PG1B_DFP,4.2.0,EFM32PG1B200F256IM48,f7ab68eb4f16a8cde9a715263d3c48d0b108c7c2a7e376bbf77367eac47dea7e
SiliconLabs,GeckoPlatform_EFM32PG1B_DFP,4.2.0,EFM32PG1B100F256GM32,e01d32f347cdb06fd582823142435ee18ab7f99cf962249b8633fbdf9377c3ab
SiliconLabs,GeckoPlatform_EFM32PG22_DFP,2024.12.0,EFM32PG22C200F64IM40,905f36f91497e75394efac31800259730c0bfc56a8bbc542e9436bc85faab889
SiliconLabs,GeckoPlatform_EFM32PG22_DFP,2024.12.0,EFM32PG22C200F512IM32,74dc2b799521c8de82d44e084b9504cd1b43421705dc5f3af86565e28ed2f686
SiliconLabs,GeckoPlatform_EFM32PG22_DFP,2024.12.0,EFM32PG22C200F64IM32,83ccc1cebcb41ce9d079aa9e4508c4e9f40dfecac5f9be44e2ad49394eddde6c
SiliconLabs,GeckoPlatform_EFM32PG22_DFP,2024.12.0,EFM32PG22C200F128IM40,5361ffd74524da82bc67dfd074465c20a8856571c672ed8b7308157f40710721
SiliconLabs,GeckoPlatform_EFM32PG22_DFP,2024.12.0,EFM32PG22C200F512IM40,1e9a70c1161ab11f6e06af761ef1ce785685ccd5975f1b91b689f37150664045
SiliconLabs,GeckoPlatform_EFM32PG22_DFP,2024.12.0,EFM32PG22C200F128IM32,3713bf55142145580e5784d16c29f1adf0b491b0e95c35620e429b0d67570b91
SiliconLabs,GeckoPlatform_EFM32PG22_DFP,2024.12.0,EFM32PG22C200F256IM40,4206e0b5eabeb09e2a1ecda64d76fd9bc5f61f06f6708ab446170912bf3d47bc
SiliconLabs,GeckoPlatform_EFM32PG22_DFP,2024.12.0,EFM32PG22C200F256IM32,170511302f968b7b9e23711ceee7c590d72af450752d77b2bff3f92cd2283512
SiliconLabs,GeckoPlatform_EFM32PG22_DFP,4.2.0,EFM32PG22C200F32IM40,c2642b057489da58e11076165c8c50e7254a909172227b55563b2d8ba45b2a8b
SiliconLabs,GeckoPlatform_EFM32PG22_DFP,4.2.0,EFM32PG22C200F32IM32,cca4197987de2b24d34921e6e45ffc979da054507cd575a99d9b98d2f215ecba
SiliconLabs,GeckoPlatform_EFM32PG23_DFP,2024.12.0,EFM32PG23B210F512IM48,36d04ee4add11682ec57c01d0fa0b2eb473b22dfd159e386aa6f53354b85ff32
SiliconLabs,GeckoPlatform_EFM32PG23_DFP,2024.12.0,EFM32PG23B200F128IM40,b59037b3e66afe4de8b54b86c558cc8c44d0e4942dec75221e8dc6f6d1af17cb
